DonationID,DonorID,Type,Subtype,Size,Condition_Donor,Condition_System,Season,Quantity,Location_City,Latitude,Longitude,Timestamp_Submitted,Timestamp_PickedUp,Timestamp_Delivered,Matched_NGO_ID,AdminDecision,Proof_Type,Proof_Evidence,IsFraud
DON000123,D00772,Kids Wear,Frocks,Free Size,Gently Worn,Gently Worn,Summer,9,Pune,18.561898,73.905668,2024-05-18 20:55:01,2024-05-24 20:55:01,2024-05-25 20:55:01,NGO0262,Approved,Receipt,Yes,False
DON000124,D01980,Kids Wear,T-Shirts,L,New,New,Winter,4,Bengaluru,13.00846,77.580107,2023-10-19 18:09:13,2023-10-29 18:09:13,2023-10-31 18:09:13,NGO0087,Approved,Receipt,Yes,False
DON000125,D00530,Women's Wear,Jeans,XXL,Used,Used,Monsoon,3,Pune,18.484071,73.889687,2024-07-20 20:22:22,2024-07-25 20:22:22,2024-07-26 20:22:22,NGO0036,Approved,Receipt,Yes,False
DON000126,D01465,Accessories,Scarves,M,Used,Used,Summer,4,Bengaluru,12.956296,77.618487,2024-05-15 13:34:29,2024-05-18 13:34:29,2024-05-23 13:34:29,NGO0367,Approved,None,No,False
DON000127,D00004,Winter Wear,Jackets,XXL,Used,Used,Winter,4,Delhi,28.726816,77.087038,2024-11-04 09:16:11,2024-11-12 09:16:11,2024-11-14 09:16:11,NGO0037,Approved,None,No,False
DON000128,D02223,Kids Wear,T-Shirts,M,Used,Used,Summer,28,Mumbai,19.026294,72.829013,2024-05-31 15:27:45,2024-06-03 15:27:45,2024-06-07 15:27:45,NGO0090,Approved,Photo,Yes,False
DON000129,D02069,Accessories,Bags,Free Size,Gently Worn,Gently Worn,Winter,15,Delhi,28.737878,77.119265,2024-01-07 03:36:00,2024-01-12 03:36:00,2024-01-15 03:36:00,NGO0122,Approved,Receipt,Yes,False
DON000130,D00656,Accessories,Scarves,M,Used,Used,Monsoon,4,Pune,18.510907,73.873144,2024-08-05 21:32:07,2024-08-09 21:32:07,2024-08-14 21:32:07,NGO0031,Approved,Photo,Yes,False
DON000131,D02448,Men's Wear,Trousers,XL,Gently Worn,Gently Worn,Winter,6,Mumbai,19.081783,72.846561,2024-12-07 13:59:53,2024-12-11 13:59:53,2024-12-12 13:59:53,NGO0038,Approved,Receipt,Yes,False
DON000132,D01242,Footwear,Slippers,M,Gently Worn,Gently Worn,Summer,78,Pune,18.561927,73.834488,2023-02-26 05:04:51,2023-03-05 05:04:51,2023-03-09 05:04:51,NGO0350,Approved,Photo,Yes,False
DON000133,D01281,Women's Wear,Salwar Kameez,XL,Used,Used,Summer,4,Pune,18.567595,73.862073,2024-02-11 02:38:05,2024-02-16 02:38:05,2024-02-20 02:38:05,NGO0225,Approved,Receipt,Yes,False
DON000134,D01759,Accessories,Bags,M,New,New,Summer,8,Pune,18.497835,73.80939,2024-04-23 10:03:06,2024-05-01 10:03:06,2024-05-02 10:03:06,NGO0330,Approved,Photo,Yes,False
DON000135,D02208,Kids Wear,T-Shirts,XL,Gently Worn,Gently Worn,Summer,34,Mumbai,19.080959,72.852333,2024-02-10 13:43:20,2024-02-12 13:43:20,2024-02-13 13:43:20,NGO0203,Approved,Photo,Yes,False
DON000136,D00691,Footwear,Slippers,S,Used,Used,Summer,6,Bengaluru,12.970197,77.588467,2024-04-26 21:12:48,2024-04-30 21:12:48,2024-05-02 21:12:48,NGO0150,Approved,Receipt,Yes,False
DON000137,D01235,Men's Wear,Shirts,L,Gently Worn,Gently Worn,Monsoon,51,Surat,21.203374,72.85928,2024-07-19 12:29:53,2024-07-22 12:29:53,2024-07-24 12:29:53,NGO0097,Approved,Receipt,Yes,False
DON000138,D01756,Kids Wear,Sweaters,S,Gently Worn,Gently Worn,Monsoon,22,Ahmedabad,23.019382,72.54552,2023-08-31 20:51:00,2023-09-02 20:51:00,2023-09-05 20:51:00,NGO0328,Approved,Photo,Yes,False
DON000139,D00333,Kids Wear,Frocks,XL,Gently Worn,Gently Worn,Winter,2,Bengaluru,12.930879,77.570671,2024-11-29 07:12:28,2024-12-03 07:12:28,2024-12-06 07:12:28,NGO0197,Approved,None,No,False
DON000140,D00013,Winter Wear,Mufflers,Free Size,Used,Used,Winter,15,Mumbai,19.058223,72.852086,2024-01-10 10:32:27,2024-01-12 10:32:27,2024-01-17 10:32:27,NGO0392,Approved,Receipt,Yes,False
DON000141,D00457,Men's Wear,Sweaters,L,New,New,Monsoon,9,Mumbai,19.034577,72.848313,2023-06-11 19:30:43,2023-06-20 19:30:43,2023-06-22 19:30:43,NGO0125,Approved,Photo,Yes,False
DON000142,D00279,Men's Wear,Kurtas,XXL,Gently Worn,Gently Worn,Winter,8,Hyderabad,17.342762,78.482311,2023-10-22 00:32:17,2023-10-31 00:32:17,2023-11-05 00:32:17,NGO0277,Approved,Photo,Yes,False
DON000143,D00784,Accessories,Scarves,Free Size,Gently Worn,Gently Worn,Summer,3,Delhi,28.668379,77.095281,2024-05-13 14:48:06,2024-05-23 14:48:06,2024-05-24 14:48:06,NGO0329,Approved,None,No,False
DON000144,D00261,Accessories,Bags,XL,Gently Worn,Gently Worn,Monsoon,5,Chennai,13.051169,80.226123,2023-08-21 14:43:05,2023-08-23 14:43:05,2023-08-24 14:43:05,NGO0319,Approved,None,No,False
DON000145,D00947,Accessories,Scarves,S,Used,Used,Winter,1,Pune,18.473131,73.847586,2023-10-21 03:29:21,2023-10-27 03:29:21,2023-10-29 03:29:21,NGO0207,Approved,Photo,Yes,False
DON000146,D00506,Kids Wear,Frocks,M,Used,Used,Summer,10,Chennai,13.11758,80.272631,2024-04-11 15:27:08,2024-04-16 15:27:08,2024-04-18 15:27:08,NGO0170,Approved,Photo,Yes,False
DON000147,D02080,Kids Wear,T-Shirts,Free Size,New,New,Winter,6,Mumbai,19.039984,72.830453,2023-10-06 01:43:05,2023-10-13 01:43:05,2023-10-17 01:43:05,NGO0137,Approved,None,No,False
DON000148,D01182,Men's Wear,Shirts,XXL,New,New,Winter,4,Ahmedabad,22.995282,72.538831,2023-12-03 20:58:01,2023-12-06 20:58:01,2023-12-08 20:58:01,NGO0391,Approved,Photo,Yes,False
DON000149,D02058,Men's Wear,Trousers,L,New,New,Winter,27,Pune,18.492058,73.825267,2024-11-14 10:18:53,2024-11-21 10:18:53,2024-11-23 10:18:53,NGO0050,Approved,Receipt,Yes,False
DON000150,D02141,Kids Wear,Sweaters,L,Gently Worn,Gently Worn,Winter,1,Bengaluru,12.938987,77.550051,2024-10-02 15:38:02,2024-10-07 15:38:02,2024-10-10 15:38:02,NGO0215,Approved,None,No,False
DON000151,D00233,Winter Wear,Blankets,L,Used,Used,Monsoon,4,Bengaluru,12.957221,77.628084,2024-07-22 06:27:25,2024-07-31 06:27:25,2024-08-02 06:27:25,NGO0191,Approved,Photo,Yes,False
DON000152,D00994,Winter Wear,Blankets,S,Gently Worn,Gently Worn,Monsoon,6,Delhi,28.732853,77.139734,2024-09-25 14:12:09,2024-09-29 14:12:09,2024-10-02 14:12:09,NGO0273,Approved,None,No,False
DON000153,D01870,Winter Wear,Blankets,XL,Gently Worn,Gently Worn,Monsoon,5,Delhi,28.682954,77.096653,2024-08-17 21:10:32,2024-08-24 21:10:32,2024-08-26 21:10:32,NGO0156,Approved,Receipt,Yes,False
DON000154,D01811,Kids Wear,Shorts,Free Size,Gently Worn,Gently Worn,Monsoon,9,Ahmedabad,23.047294,72.53681,2024-09-19 04:38:03,2024-09-29 04:38:03,2024-10-02 04:38:03,NGO0097,Approved,Photo,Yes,False
DON000155,D00488,Winter Wear,Blankets,M,Used,Used,Winter,3,Delhi,28.74919,77.126995,2023-12-19 05:42:12,2023-12-28 05:42:12,2024-01-01 05:42:12,NGO0035,Approved,None,No,False
DON000156,D00547,Women's Wear,Shawls,M,Gently Worn,Gently Worn,Monsoon,9,Bengaluru,13.000079,77.58393,2024-07-04 21:02:06,2024-07-06 21:02:06,2024-07-10 21:02:06,NGO0306,Approved,None,No,False
DON000157,D02369,Winter Wear,Mufflers,XXL,Used,Used,Winter,93,Mumbai,19.035618,72.913744,2024-11-07 19:53:34,,,NGO0231,Approved,None,No,True
DON000158,D01650,Winter Wear,Mufflers,S,Used,Used,Winter,8,Jaipur,26.900354,75.784453,2024-10-05 07:34:51,2024-10-14 07:34:51,2024-10-16 07:34:51,NGO0120,Approved,Photo,Yes,False
DON000159,D01653,Kids Wear,Sweaters,L,Used,Used,Summer,8,Bengaluru,12.942401,77.557781,2024-05-01 14:04:32,2024-05-07 14:04:32,2024-05-12 14:04:32,NGO0374,Approved,Photo,Yes,False
DON000160,D01346,Women's Wear,Jeans,M,Used,Used,Winter,8,Bengaluru,13.005845,77.574254,2023-10-21 05:14:54,2023-10-25 05:14:54,2023-10-29 05:14:54,NGO0261,Approved,Receipt,Yes,False
DON000161,D01793,Women's Wear,Jeans,S,New,New,Monsoon,3,Pune,18.552466,73.832926,2024-08-02 00:24:47,2024-08-07 00:24:47,2024-08-11 00:24:47,NGO0113,Approved,None,No,False
DON000162,D00620,Men's Wear,Trousers,L,Used,Used,Monsoon,7,Mumbai,19.094193,72.88277,2024-07-31 16:26:18,2024-08-02 16:26:18,2024-08-06 16:26:18,NGO0331,Approved,Photo,Yes,False
DON000163,D01388,Men's Wear,Shirts,S,New,New,Monsoon,7,Delhi,28.710869,77.079711,2023-08-21 04:08:08,2023-08-29 04:08:08,2023-08-31 04:08:08,NGO0363,Approved,None,No,False
DON000164,D00181,Men's Wear,Trousers,L,Gently Worn,Gently Worn,Winter,5,Mumbai,19.1217,72.855063,2024-12-10 15:15:53,2024-12-19 15:15:53,2024-12-21 15:15:53,NGO0279,Approved,Photo,Yes,False
DON000165,D02117,Footwear,Slippers,XXL,Used,Used,Monsoon,5,Surat,21.141851,72.788491,2024-06-27 15:48:26,2024-07-06 15:48:26,2024-07-11 15:48:26,NGO0181,Approved,Receipt,Yes,False
DON000166,D01555,Winter Wear,Jackets,XXL,Used,Used,Summer,10,Bengaluru,13.010963,77.548465,2023-03-17 01:43:53,2023-03-23 01:43:53,2023-03-25 01:43:53,NGO0007,Approved,None,No,False
DON000167,D00553,Winter Wear,Blankets,L,Used,Used,Winter,7,Pune,18.499598,73.818899,2023-10-09 22:36:15,2023-10-11 22:36:15,2023-10-13 22:36:15,NGO0156,Approved,Photo,Yes,False
DON000168,D02152,Accessories,Scarves,S,Gently Worn,Gently Worn,Monsoon,5,Delhi,28.723636,77.109047,2023-08-07 02:43:09,2023-08-15 02:43:09,2023-08-16 02:43:09,NGO0063,Approved,None,No,False
DON000169,D02448,Footwear,Shoes,S,Gently Worn,Gently Worn,Winter,9,Mumbai,19.037601,72.915391,2024-10-15 03:36:00,2024-10-18 03:36:00,2024-10-22 03:36:00,NGO0163,Approved,None,No,False
DON000170,D01357,Kids Wear,T-Shirts,XL,Used,Used,Monsoon,40,Delhi,28.683033,77.064423,2024-06-30 18:57:36,2024-07-10 18:57:36,2024-07-11 18:57:36,NGO0351,Approved,None,No,False
DON000171,D00939,Kids Wear,Frocks,M,New,New,Summer,15,Kolkata,22.55945,88.351956,2024-02-23 15:52:45,2024-03-03 15:52:45,2024-03-08 15:52:45,NGO0243,Approved,Receipt,Yes,False
DON000172,D02362,Women's Wear,Jeans,M,Used,Used,Summer,2,Delhi,28.732346,77.152376,2024-05-30 23:56:35,2024-06-07 23:56:35,2024-06-08 23:56:35,NGO0328,Approved,Photo,Yes,False
DON000173,D00635,Men's Wear,Kurtas,M,Gently Worn,Gently Worn,Monsoon,1,Hyderabad,17.376096,78.503046,2024-08-19 07:55:46,2024-08-26 07:55:46,2024-08-27 07:55:46,NGO0231,Approved,None,No,False
DON000174,D00895,Winter Wear,Mufflers,L,Gently Worn,Gently Worn,Summer,61,Mumbai,19.115342,72.827902,2024-02-18 23:53:01,2024-02-27 23:53:01,2024-03-01 23:53:01,NGO0250,Approved,None,No,False
DON000175,D01518,Accessories,Bags,XXL,Used,Used,Monsoon,8,Mumbai,19.11749,72.863589,2024-09-29 10:02:45,2024-10-09 10:02:45,2024-10-14 10:02:45,NGO0033,Approved,Receipt,Yes,False
DON000176,D01409,Footwear,Slippers,M,Gently Worn,Gently Worn,Monsoon,1,Delhi,28.688887,77.118841,2024-09-22 12:24:20,2024-09-30 12:24:20,2024-10-04 12:24:20,NGO0153,Approved,Receipt,Yes,False
DON000177,D02478,Footwear,Sandals,L,Used,Used,Monsoon,3,Delhi,28.667427,77.117841,2024-07-03 05:40:55,2024-07-11 05:40:55,2024-07-15 05:40:55,NGO0372,Approved,Receipt,Yes,False
DON000178,D01392,Winter Wear,Jackets,XL,Gently Worn,Gently Worn,Summer,16,Pune,18.569083,73.844507,2024-02-27 04:02:59,2024-03-03 04:02:59,2024-03-04 04:02:59,NGO0007,Approved,None,No,False
DON000179,D01737,Kids Wear,T-Shirts,L,Used,Used,Winter,39,Mumbai,19.066918,72.887651,2024-12-05 00:11:14,2024-12-07 00:11:14,2024-12-11 00:11:14,NGO0138,Approved,None,No,False
DON000180,D00148,Men's Wear,Jackets,M,New,New,Monsoon,3,Hyderabad,17.370117,78.515974,2024-07-20 18:15:32,2024-07-23 18:15:32,2024-07-24 18:15:32,NGO0040,Approved,Photo,Yes,False
DON000181,D02463,Footwear,Shoes,XXL,New,New,Monsoon,9,Delhi,28.706701,77.088292,2024-07-15 17:09:00,2024-07-22 17:09:00,2024-07-24 17:09:00,NGO0216,Approved,None,No,False
DON000182,D00547,Men's Wear,Shirts,Free Size,Gently Worn,Gently Worn,Summer,1,Bengaluru,12.992053,77.638201,2024-04-28 08:18:27,2024-05-05 08:18:27,2024-05-06 08:18:27,NGO0145,Approved,Receipt,Yes,False
DON000183,D01532,Kids Wear,Shorts,Free Size,Gently Worn,Gently Worn,Monsoon,8,Hyderabad,17.414155,78.480368,2024-08-08 21:33:21,2024-08-12 21:33:21,2024-08-13 21:33:21,NGO0351,Approved,Photo,Yes,False
DON000184,D00201,Accessories,Scarves,S,Used,Used,Monsoon,9,Jaipur,26.955063,75.739019,2024-07-22 08:44:51,2024-07-24 08:44:51,2024-07-26 08:44:51,NGO0146,Approved,Photo,Yes,False
DON000185,D01722,Men's Wear,Sweaters,XXL,Gently Worn,Gently Worn,Monsoon,6,Hyderabad,17.427983,78.462964,2024-06-16 04:35:47,2024-06-26 04:35:47,2024-06-27 04:35:47,NGO0143,Approved,Receipt,Yes,False
DON000186,D01462,Winter Wear,Shawls,XL,Used,Used,Monsoon,3,Delhi,28.676427,77.091053,2024-07-19 18:33:58,2024-07-29 18:33:58,2024-08-03 18:33:58,NGO0086,Approved,Receipt,Yes,False
DON000187,D02424,Footwear,Slippers,XL,Used,Used,Monsoon,1,Bengaluru,13.003991,77.606657,2023-06-03 05:18:44,2023-06-06 05:18:44,2023-06-08 05:18:44,NGO0329,Approved,None,No,False
DON000188,D02061,Women's Wear,Shawls,Free Size,Gently Worn,Gently Worn,Winter,11,Kolkata,22.601025,88.373136,2024-10-13 11:45:57,2024-10-20 11:45:57,2024-10-24 11:45:57,NGO0202,Approved,Receipt,Yes,False
DON000189,D00388,Footwear,Sandals,XXL,New,New,Monsoon,89,Hyderabad,17.370929,78.452023,2024-09-13 23:12:55,2024-09-15 23:12:55,2024-09-18 23:12:55,NGO0118,Approved,None,No,False
DON000190,D01957,Winter Wear,Jackets,L,Used,Used,Monsoon,7,Hyderabad,17.379405,78.441023,2024-06-10 16:28:10,2024-06-16 16:28:10,2024-06-19 16:28:10,NGO0089,Approved,Receipt,Yes,False
DON000191,D02488,Winter Wear,Jackets,M,Used,Used,Winter,7,Bengaluru,12.943595,77.54665,2024-12-31 02:07:59,2025-01-04 02:07:59,2025-01-07 02:07:59,NGO0347,Approved,Receipt,Yes,False
DON000192,D01431,Winter Wear,Mufflers,L,Used,Used,Monsoon,10,Jaipur,26.942671,75.818459,2024-09-15 18:09:51,2024-09-19 18:09:51,2024-09-22 18:09:51,NGO0045,Approved,None,No,False
DON000193,D00197,Women's Wear,Shawls,Free Size,New,New,Winter,5,Surat,21.165637,72.793702,2023-01-25 01:09:42,2023-01-31 01:09:42,2023-02-01 01:09:42,NGO0178,Approved,Photo,Yes,False
DON000194,D02220,Women's Wear,Tops,S,Used,Used,Summer,6,Mumbai,19.043412,72.877599,2024-02-06 21:17:51,2024-02-08 21:17:51,2024-02-12 21:17:51,NGO0185,Approved,Receipt,Yes,False
DON000195,D01987,Women's Wear,Kurtis,L,Gently Worn,Gently Worn,Winter,4,Mumbai,19.044128,72.849924,2024-11-20 12:18:14,2024-11-26 12:18:14,2024-11-29 12:18:14,NGO0257,Approved,Photo,Yes,False
DON000196,D01787,Women's Wear,Jeans,XXL,Gently Worn,Gently Worn,Monsoon,28,Mumbai,19.044382,72.915875,2024-06-30 22:01:51,2024-07-08 22:01:51,2024-07-12 22:01:51,NGO0359,Approved,None,No,False
DON000197,D00364,Women's Wear,Sarees,S,Gently Worn,Used,Monsoon,35,Jaipur,26.871101,75.783701,2024-09-23 05:03:17,,,NGO0032,Approved,Photo,Yes,True
DON000198,D00653,Women's Wear,Jeans,S,New,New,Winter,7,Bengaluru,13.003541,77.619752,2023-11-11 14:25:32,2023-11-16 14:25:32,2023-11-18 14:25:32,NGO0343,Approved,Photo,Yes,False
DON000199,D00532,Footwear,Shoes,S,Gently Worn,Gently Worn,Summer,45,Delhi,28.658608,77.062022,2024-05-21 00:16:34,2024-05-25 00:16:34,2024-05-27 00:16:34,NGO0370,Approved,None,No,False
DON000200,D02088,Women's Wear,Shawls,XXL,Gently Worn,Gently Worn,Monsoon,6,Mumbai,19.031813,72.829868,2024-08-25 03:05:08,2024-08-27 03:05:08,2024-08-28 03:05:08,NGO0374,Approved,None,No,False
DON000201,D00860,Winter Wear,Jackets,L,Gently Worn,Gently Worn,Monsoon,3,Pune,18.544396,73.84209,2024-06-18 17:55:17,2024-06-21 17:55:17,2024-06-26 17:55:17,NGO0091,Approved,None,No,False
DON000202,D01374,Winter Wear,Mufflers,M,Used,Used,Monsoon,33,Chennai,13.110664,80.293396,2023-09-12 00:01:01,,,,Rejected,Photo,Yes,True
DON000203,D00528,Men's Wear,Jackets,XL,Used,Used,Summer,8,Jaipur,26.906509,75.766094,2024-02-13 12:04:10,2024-02-21 12:04:10,2024-02-24 12:04:10,NGO0066,Approved,Photo,Yes,False
DON000204,D02190,Accessories,Bags,XL,Used,Used,Monsoon,60,Hyderabad,17.343028,78.481836,2024-06-13 22:21:54,,,NGO0099,Approved,Receipt,Yes,True
DON000205,D00259,Accessories,Caps,Free Size,Gently Worn,Gently Worn,Summer,6,Mumbai,19.104375,72.843712,2024-03-15 02:26:08,2024-03-19 02:26:08,2024-03-20 02:26:08,NGO0071,Approved,Photo,Yes,False
DON000206,D00326,Winter Wear,Mufflers,S,New,New,Summer,2,Bengaluru,12.969446,77.599309,2024-02-19 02:31:16,2024-02-22 02:31:16,2024-02-26 02:31:16,NGO0072,Approved,Receipt,Yes,False
DON000207,D01840,Winter Wear,Blankets,XL,Gently Worn,Gently Worn,Winter,4,Ahmedabad,23.031077,72.528561,2024-10-27 04:28:55,2024-11-06 04:28:55,2024-11-09 04:28:55,NGO0383,Approved,Photo,Yes,False
DON000208,D00404,Footwear,Slippers,S,Gently Worn,Gently Worn,Winter,9,Mumbai,19.11058,72.888327,2024-10-04 03:03:02,2024-10-07 03:03:02,2024-10-10 03:03:02,NGO0222,Approved,Photo,Yes,False
DON000209,D01315,Accessories,Belts,XXL,Gently Worn,Gently Worn,Monsoon,6,Chennai,13.053418,80.246665,2024-09-07 05:24:24,2024-09-12 05:24:24,2024-09-13 05:24:24,NGO0207,Approved,Receipt,Yes,False
DON000210,D01871,Footwear,Sandals,XL,Gently Worn,Gently Worn,Monsoon,4,Mumbai,19.091911,72.847871,2024-09-12 09:23:17,2024-09-15 09:23:17,2024-09-19 09:23:17,NGO0140,Approved,None,No,False
DON000211,D00460,Footwear,Shoes,Free Size,Used,Used,Summer,6,Kolkata,22.604053,88.394283,2023-04-25 03:34:52,2023-05-01 03:34:52,2023-05-02 03:34:52,NGO0020,Approved,Photo,Yes,False
DON000212,D00124,Kids Wear,Shorts,XL,Gently Worn,Gently Worn,Winter,34,Delhi,28.748407,77.074561,2024-10-01 06:39:56,2024-10-07 06:39:56,2024-10-10 06:39:56,NGO0076,Approved,Photo,Yes,False
DON000213,D00605,Kids Wear,School Uniforms,L,Gently Worn,Gently Worn,Summer,81,Bengaluru,12.950951,77.587186,2024-04-30 19:15:28,2024-05-09 19:15:28,2024-05-14 19:15:28,NGO0288,Approved,Photo,Yes,False
DON000214,D00020,Footwear,Sandals,L,Used,Used,Monsoon,2,Kolkata,22.580459,88.410969,2023-09-30 11:27:54,2023-10-02 11:27:54,2023-10-06 11:27:54,NGO0046,Approved,Receipt,Yes,False
DON000215,D02392,Kids Wear,T-Shirts,Free Size,New,New,Summer,1,Mumbai,19.085728,72.850842,2024-05-05 15:12:53,2024-05-14 15:12:53,2024-05-16 15:12:53,NGO0153,Approved,Receipt,Yes,False
DON000216,D01011,Winter Wear,Mufflers,L,Used,Used,Winter,5,Mumbai,19.116103,72.846305,2023-10-14 10:57:53,2023-10-22 10:57:53,2023-10-25 10:57:53,NGO0017,Approved,Photo,Yes,False
DON000217,D00163,Winter Wear,Mufflers,Free Size,Used,Used,Winter,73,Delhi,28.665722,77.104475,2024-12-03 16:52:50,2024-12-07 16:52:50,2024-12-10 16:52:50,NGO0176,Approved,None,No,False
DON000218,D00614,Men's Wear,Trousers,Free Size,Gently Worn,Gently Worn,Monsoon,10,Kolkata,22.541907,88.378411,2024-08-19 20:13:30,2024-08-23 20:13:30,2024-08-25 20:13:30,NGO0374,Approved,Photo,Yes,False
DON000219,D00231,Footwear,Slippers,Free Size,Used,Used,Monsoon,15,Mumbai,19.065542,72.8684,2024-07-04 14:34:15,2024-07-13 14:34:15,2024-07-14 14:34:15,NGO0179,Approved,Photo,Yes,False
DON000220,D00186,Footwear,Sandals,XL,Gently Worn,Gently Worn,Summer,15,Chennai,13.061918,80.312511,2024-03-29 00:59:07,2024-03-31 00:59:07,2024-04-05 00:59:07,NGO0365,Approved,Photo,Yes,False
DON000221,D00106,Footwear,Shoes,XL,Gently Worn,Gently Worn,Summer,4,Mumbai,19.11985,72.896834,2024-03-16 00:50:06,2024-03-26 00:50:06,2024-03-28 00:50:06,NGO0255,Approved,None,No,False
DON000222,D01277,Accessories,Bags,XXL,Used,Used,Winter,7,Kolkata,22.610271,88.373839,2023-12-05 22:05:06,2023-12-11 22:05:06,2023-12-15 22:05:06,NGO0190,Approved,Photo,Yes,False
DON000223,D02102,Winter Wear,Shawls,S,Gently Worn,Gently Worn,Winter,1,Mumbai,19.119053,72.86512,2024-12-01 13:27:23,2024-12-04 13:27:23,2024-12-09 13:27:23,NGO0161,Approved,None,No,False
DON000224,D01708,Kids Wear,Frocks,XXL,Gently Worn,Gently Worn,Winter,8,Bengaluru,12.943274,77.596992,2024-12-18 02:11:06,2024-12-28 02:11:06,2024-12-29 02:11:06,NGO0075,Approved,None,No,False
DON000225,D01684,Accessories,Bags,Free Size,Gently Worn,Gently Worn,Monsoon,2,Kolkata,22.561096,88.364797,2024-07-24 02:19:32,2024-07-31 02:19:32,2024-08-04 02:19:32,NGO0118,Approved,Photo,Yes,False
DON000226,D00112,Kids Wear,Shorts,XXL,Gently Worn,Gently Worn,Summer,2,Chennai,13.067926,80.225694,2024-05-03 11:17:50,2024-05-12 11:17:50,2024-05-15 11:17:50,NGO0016,Approved,Photo,Yes,False
DON000227,D00564,Men's Wear,Jackets,S,Gently Worn,Gently Worn,Monsoon,6,Kolkata,22.526209,88.410107,2024-07-05 16:24:47,2024-07-15 16:24:47,2024-07-18 16:24:47,NGO0252,Approved,None,No,False
DON000228,D01179,Winter Wear,Jackets,XL,Gently Worn,Gently Worn,Monsoon,10,Jaipur,26.905993,75.74797,2024-08-13 07:26:05,2024-08-22 07:26:05,2024-08-23 07:26:05,NGO0024,Approved,None,No,False
DON000229,D00025,Footwear,Sandals,M,New,New,Summer,47,Bengaluru,12.995184,77.596732,2024-05-05 15:58:00,2024-05-12 15:58:00,2024-05-17 15:58:00,NGO0228,Approved,None,No,False
DON000230,D01892,Men's Wear,Jackets,XXL,Used,Used,Monsoon,72,Pune,18.495958,73.871062,2024-07-11 07:33:01,2024-07-18 07:33:01,2024-07-20 07:33:01,NGO0275,Approved,Photo,Yes,False
DON000231,D00715,Kids Wear,School Uniforms,M,Used,Used,Monsoon,9,Hyderabad,17.363229,78.47549,2024-08-01 09:00:35,2024-08-11 09:00:35,2024-08-13 09:00:35,NGO0102,Approved,None,No,False
DON000232,D01118,Accessories,Caps,M,Gently Worn,Used,Monsoon,20,Mumbai,19.068532,72.882505,2023-06-21 12:01:26,,,NGO0199,Approved,None,No,True
DON000233,D01203,Women's Wear,Sarees,Free Size,New,Used,Winter,41,Bengaluru,12.996995,77.5876,2023-10-12 16:49:18,,,,Rejected,None,No,True
DON000234,D02463,Kids Wear,T-Shirts,XL,Used,Used,Monsoon,1,Delhi,28.66475,77.076355,2024-09-14 13:29:37,2024-09-20 13:29:37,2024-09-24 13:29:37,NGO0146,Approved,None,No,False
DON000235,D00607,Men's Wear,Sweaters,XL,Used,Used,Winter,19,Delhi,28.749113,77.131836,2024-11-11 08:08:48,2024-11-21 08:08:48,2024-11-23 08:08:48,NGO0013,Approved,Receipt,Yes,False
DON000236,D00697,Men's Wear,Shirts,S,Used,Used,Monsoon,9,Mumbai,19.045842,72.905723,2024-07-15 23:45:20,2024-07-25 23:45:20,2024-07-29 23:45:20,NGO0343,Approved,Photo,Yes,False
DON000237,D01373,Men's Wear,Trousers,Free Size,New,New,Monsoon,3,Pune,18.559245,73.903131,2024-08-08 10:34:05,2024-08-17 10:34:05,2024-08-19 10:34:05,NGO0098,Approved,Receipt,Yes,False
DON000238,D01245,Accessories,Caps,L,Used,Used,Summer,50,Mumbai,19.06362,72.898678,2023-05-17 21:06:12,2023-05-26 21:06:12,2023-05-27 21:06:12,NGO0256,Approved,Receipt,Yes,False
DON000239,D01473,Winter Wear,Blankets,XXL,Gently Worn,Gently Worn,Summer,1,Chennai,13.061457,80.247301,2024-02-27 19:04:43,2024-03-03 19:04:43,2024-03-05 19:04:43,NGO0014,Approved,Photo,Yes,False
DON000240,D02326,Women's Wear,Salwar Kameez,S,Used,Used,Monsoon,5,Hyderabad,17.355029,78.506156,2024-08-11 07:08:46,2024-08-20 07:08:46,2024-08-25 07:08:46,NGO0116,Approved,Photo,Yes,False
DON000241,D01351,Kids Wear,Shorts,Free Size,Used,Used,Summer,1,Hyderabad,17.340007,78.448102,2024-03-12 17:24:43,2024-03-17 17:24:43,2024-03-21 17:24:43,NGO0024,Approved,Receipt,Yes,False
DON000242,D00973,Men's Wear,Kurtas,XXL,New,New,Monsoon,2,Mumbai,19.076392,72.841155,2024-06-26 15:15:26,2024-06-28 15:15:26,2024-06-29 15:15:26,NGO0107,Approved,Receipt,Yes,False
DON000243,D00839,Women's Wear,Shawls,L,Gently Worn,Gently Worn,Winter,8,Mumbai,19.054902,72.877739,2024-10-27 07:24:07,2024-11-01 07:24:07,2024-11-04 07:24:07,NGO0316,Approved,Photo,Yes,False
DON000244,D00443,Men's Wear,Sweaters,Free Size,New,New,Summer,5,Pune,18.56743,73.877788,2024-05-23 09:10:49,2024-05-31 09:10:49,2024-06-02 09:10:49,NGO0060,Approved,Receipt,Yes,False
